Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2013-12-31,119.37656396,163.42647747,143.37321407,127.29146546,166.77862145,130.68118718,129.41568535,144.52634058,145.30263445,109.53970923,220.88940446,137.8949966,112.59345061,109.50166005,125.58588648,122.74205886,121.41226763,143.64000309,146.20814074,167.05130535,138.84357691,89.319522902,123.43104622,122.01931945,118.26844474,161.60423007,122.86507167,122.60698454,130.09333913,148.99488697,135.60717483,151.46502131,120.07252159,192.45086338,99.794998087,135.89377352,151.34809247,146.64648094,142.14561788,119.92278261,145.27050649,128.41313833,144.76112763,141.00250936,159.2566708,164.66593622,145.65312739,137.03852341,117.09311142,173.17484324
2014-01-31,119.90373464,163.49347265,143.88633385,127.43134656,167.90008457,131.215244,128.76659021,144.14557091,144.76712022,109.4729642,221.77498277,138.0625267,112.25534735,108.91899227,125.14911344,122.43000342,120.9480888,143.91896034,145.81516068,166.54615938,138.66661888,89.082067067,122.65090644,122.00433392,117.75886696,162.27856576,122.73519733,123.08432343,130.32384437,148.2839761,135.65636125,151.29239684,119.92313374,192.6800936,99.708258439,135.78371359,151.88439882,145.97291721,142.19342765,119.8652081,145.12029505,128.32342558,145.18576234,141.08384699,158.53578993,164.65797996,145.74965942,136.85661344,116.38455152,173.24726703
2014-02-28,120.72576169,164.13011237,144.66545902,127.70182512,169.77591521,132.59391109,128.82079025,144.30822757,145.25569426,109.73428958,222.89068197,139.05257897,112.74747077,109.00226255,125.13884189,122.90233141,121.23964792,144.63692615,145.9813738,166.78885902,138.96603053,89.512533057,123.25670106,122.26569544,118.21996538,163.43592399,123.30050613,123.84522336,130.9621945,148.13302965,136.10642843,151.26828932,120.16574223,193.77507019,100.28092737,136.04637993,153.58259351,146.31600842,142.7310242,120.71344411,145.33955099,129.01675666,146.06532908,141.902076,158.51778261,165.49027433,147.16872956,136.78443119,116.69376887,173.78687576
2014-03-31,121.51150398,165.38795691,145.45593874,127.99206993,172.00930939,134.73279446,129.38201032,144.94991336,147.177886,110.8810467,224.17717209,140.68196285,113.99006061,110.01685694,125.75400402,124.31905008,122.41567949,145.35053672,146.86281929,167.85303419,140.22872588,90.773641905,125.17642103,122.85964957,119.52821468,164.74713548,124.42897721,125.08256474,131.92497041,148.65030273,136.91476035,151.58124033,120.77282597,195.46382199,101.62581463,137.08276315,155.80885351,147.46339416,143.76486546,121.86236913,146.04702107,130.44552889,147.82443363,143.38718249,159.12515573,167.27068828,149.73997807,137.05043225,118.11558889,174.74603827
2014-04-30,122.25885512,166.81465548,146.36464937,128.38077058,173.95390715,136.93590374,130.59589323,146.12912063,149.23406442,112.49421226,225.79033362,142.66298826,115.87731059,111.71428351,126.98388607,126.21252476,123.96115535,146.0021946,148.09859192,169.77878252,142.23672607,92.368654355,127.50917909,123.80476778,120.94494932,166.24964142,125.68196849,126.58671159,133.15303658,149.73439263,137.99202443,152.66056945,121.88185939,197.46337455,103.30619183,138.63189892,157.60685225,149.13988604,145.19981353,123.06740876,147.03355469,132.02081647,149.83546526,144.91580138,160.30213885,169.19364961,152.48178656,137.73204693,119.83712829,175.98000803
2014-05-31,122.99009319,168.13350439,147.20806094,128.94716629,175.3255714,138.75309687,132.42971512,147.57065922,150.85574749,113.89524599,227.68716962,144.46544414,117.82416061,113.45116064,128.51042039,127.97824066,125.21683739,146.66112665,149.46529447,171.81649053,144.26391604,93.933245604,129.36943732,124.83302193,122.19169475,167.98968138,126.85670121,128.25977084,134.64426123,151.26688631,138.99182287,154.07662452,123.11401725,199.60045827,104.714875,139.92989993,159.08590866,150.96683534,146.84061938,124.53571863,148.00056351,133.198633,151.57438287,146.03324285,161.71404472,170.70998981,154.57627243,138.67607285,121.41501778,177.34635671
2014-06-30,123.74392534,169.21607867,147.83531343,129.55441601,176.49518538,139.89592231,133.835352,148.86594297,152.12068635,115.20877397,229.34204886,145.55667932,119.23713734,114.78510997,129.71514114,129.28701145,125.98999298,147.37191441,150.76824024,172.68435808,145.60231218,95.345984058,130.41879293,125.46258136,123.25826374,169.66115411,127.79040618,130.06041642,136.15954605,152.89440867,139.67529165,155.28206974,123.8635708,201.84403494,105.82180622,140.72326762,160.66812956,152.32113458,148.34720131,125.90231166,148.70608963,133.94672953,152.96250183,146.68613262,162.79480323,171.69191767,156.17009351,139.70725876,122.60824938,178.48322654
2014-07-31,124.38825924,169.88914898,148.06043666,130.2540257,177.58017167,140.39699996,133.87505347,149.83216398,152.75171157,116.01989998,230.29973748,145.94966187,119.81980157,115.35037233,130.23332059,129.87250616,126.04966333,148.1493427,151.53885432,172.09161716,146.04861218,96.367530831,130.76313769,125.77160974,123.87726693,170.94360125,128.24965716,131.64815285,137.16617231,153.42363839,139.89959887,155.94029652,124.25302034,203.8450909,106.49906547,141.22450535,161.7314658,153.02954603,149.3826411,126.54914118,149.11294587,134.27565449,153.88184612,146.96180772,163.08339828,171.87952696,157.32536837,140.76746401,123.21936185,179.08734343
2014-08-31,124.59316858,170.00699677,147.82112133,130.95031205,178.03864032,140.86158343,133.0989522,150.36575804,153.01596964,116.17753002,230.75009479,145.99992452,119.3711647,115.0664934,130.03379613,129.73949221,125.5650246,148.72727292,151.59075893,171.00884754,145.81169988,96.997446295,130.60842782,125.92838456,123.84542322,171.74315907,128.28786969,132.55795525,137.49534341,152.7274137,139.68960169,155.91899209,124.4309843,205.00540212,106.656243,141.6420301,161.67119906,152.72011515,149.80610154,126.48939982,149.39218431,134.17504756,154.5628579,147.0144182,162.42827316,171.36182294,157.51399065,141.73102637,123.23551927,179.26016341
2014-09-30,124.14130596,169.56613426,147.67769034,131.24382496,178.0951393,141.40085851,132.27273151,150.3041775,153.64673114,116.12727883,231.02118737,145.63842865,118.45311212,114.48804876,129.32987176,129.17212362,125.07464999,148.77659855,150.9440765,170.57492625,145.40843056,97.006305214,129.97219985,125.86622407,123.57592535,172.05100765,128.01364251,132.92365395,137.18087837,151.62232527,139.32923362,155.63609206,124.25838525,205.49243613,106.46648551,142.13707769,161.18940736,151.5883568,149.8242731,126.13996277,149.62605962,134.20182415,155.07918833,146.94880671,161.06114086,170.58936342,156.99322165,142.28839619,122.87299073,179.32559708
2014-10-31,123.3722099,168.7692703,148.27457972,131.05394085,178.14846671,141.97217,131.63542741,149.61938101,154.31704472,116.12926145,231.25379226,145.03309178,117.66500513,113.96690785,128.67096018,128.64967015,124.8625157,148.45890465,149.97870438,170.52245546,145.0791567,96.513998855,129.10840641,125.72160579,123.32513252,171.69290166,127.69515084,133.1911917,136.45020988,151.07943365,138.93142421,155.3305624,124.10044237,205.68400831,106.13982414,142.54361763,161.34745555,150.51388497,149.56467149,125.71804375,149.88212039,134.39516122,155.38331962,146.69895973,159.40331564,169.97533735,156.77711528,142.06529318,122.33329889,179.55111322
2014-11-30,122.87538219,167.89793401,149.33151876,130.4702824,178.22422474,142.52900548,130.85216149,148.77383605,154.70995804,115.94003154,231.59377028,144.4716315,116.83314112,113.46308944,128.11360859,128.3697151,124.907171,147.97905981,149.02253809,169.71707307,144.58798465,95.986313394,128.04411235,125.53212909,122.76822166,170.61510016,127.57507638,133.56100389,135.59191419,151.18613733,138.55202391,154.66391354,123.95163355,205.64694971,105.52199067,142.66260026,161.76274252,149.73305693,148.99670438,125.23813157,150.01728279,134.21529591,155.80305949,146.39170504,157.98908846,169.57943454,157.1206375,141.1733261,121.43439396,179.86893335
2014-12-31,122.87094875,167.3301324,150.09580277,129.77832001,178.59857783,143.08525673,129.75339859,148.12305263,155.25385616,115.65451335,232.40338748,144.24514986,115.81687922,113.08263904,127.40108622,128.22696134,124.92024176,147.55149201,148.30474721,168.199649,143.85063681,95.233245859,126.668619,125.23735911,121.88234378,169.47910241,127.56146857,134.03207757,134.80986609,150.84271657,138.23578631,153.96389027,123.82132608,205.51349832,104.26091608,142.53306166,161.82427874,149.16739291,148.45313822,125.03314681,150.06176553,133.90844408,156.26638185,146.47647116,157.17904249,169.04462305,157.48771671,140.26160997,120.31187896,180.06832322
2015-01-31,123.27393785,167.26807,150.66185203,129.38840476,179.3612202,144.22962004,128.83469367,147.71953726,156.21466216,115.96855714,233.81790626,144.69208285,114.97900935,112.97858267,126.86164069,128.21566652,124.94490814,147.77187818,148.28208004,167.21825195,143.28294085,94.59136803,125.76753516,125.03491791,121.27795082,168.98829041,127.77979278,134.56547233,134.48330038,149.96592338,138.02989866,153.67154548,124.14193143,205.4776115,103.16045748,142.59019253,162.01580176,148.73931325,148.0978208,125.5645114,150.2928718,134.0179674,156.80956595,147.16668325,157.05577204,168.38319955,158.14746424,139.90105994,119.78372117,180.18053886
2015-02-28,123.81200297,167.74832581,151.64682173,129.48505459,180.82139029,146.34571438,128.6214295,147.71464123,157.95144015,116.94576398,235.31490496,145.70097685,115.10773513,113.47895628,127.20320556,128.56143568,125.28261119,148.806366,149.07670775,167.88318359,143.8025075,94.857231591,126.11779233,125.24927448,121.81278366,169.47746791,128.40899646,135.3704232,134.96345752,149.75318369,138.18338663,153.68995615,125.23749562,205.82722998,103.24589368,142.95140633,163.08326782,148.67850151,147.984175,126.67493132,150.93851731,134.73640891,157.99923195,148.50102076,157.65227774,168.47093318,159.87568576,140.36239524,120.25662977,180.34326789
2015-03-31,124.55908388,168.85092783,153.02570073,130.05602552,183.39238265,148.83426675,129.38346865,148.32927485,159.97190945,118.50567818,236.57019783,147.36157906,116.63536393,114.57110851,128.60161643,129.50665528,126.04619074,150.21744232,150.54434785,169.66490441,145.31961741,96.209762903,128.05465014,125.94074107,123.72370271,171.0229597,129.43144165,136.72448793,136.35001395,150.59254409,138.74547417,154.19931683,126.70579097,206.61155482,104.43247071,143.45358063,165.32424016,149.38379818,148.47858774,127.99179959,152.13037475,135.95120267,159.82436721,150.32442906,159.11583229,169.79135779,162.60756943,141.59777003,121.45928664,180.92928439
2015-04-30,125.4887708,170.50531123,154.58921843,131.01297453,185.90312374,151.24917161,130.99139201,149.55936473,161.8686023,120.26973705,237.55197361,149.7222121,118.8897135,115.90992212,130.49834793,130.86567336,127.1884194,151.58772658,152.42870674,171.68872261,147.13756992,98.20227345,131.07242309,126.71284937,126.0426546,173.20537688,130.91789004,138.56756704,138.29425169,151.95532716,139.68868559,155.42450437,128.01818372,207.63908644,106.26357361,144.44299169,168.41988898,151.13936971,149.82473652,129.55317699,153.52825756,137.40682655,161.63903194,152.20351641,161.43188552,171.73724427,165.56029245,143.20488575,123.11765627,182.17714767
2015-05-31,126.4809076,172.41030164,156.01383966,132.11301837,187.83210305,153.52041883,132.87729328,150.92431702,164.12678364,121.75986596,238.24074576,152.20974527,120.97548119,117.20240766,132.2721375,132.15612333,128.61679034,152.77502382,154.34965763,173.72636766,149.2396709,100.07738706,133.92006802,127.34719852,127.84206522,175.13586239,132.68719028,140.57520289,140.24714349,153.59742581,140.98815262,157.28522141,129.10084944,208.84137266,108.52126793,146.0741204,171.82799468,153.39436872,151.71509446,131.24544993,154.79445402,138.98730076,163.37901359,153.92848709,164.04303649,173.58099698,168.10284244,144.53110342,125.07493277,183.93137529
2015-06-30,127.36401435,174.07239365,157.07138144,133.00696943,189.39096751,155.293738,134.3755285,151.74726361,166.33658118,122.81356123,238.8057275,154.12273292,122.35300733,118.28536616,133.48062555,133.08194965,129.89839931,153.53882622,155.7955073,174.90928283,151.2718211,101.07323493,135.86900616,127.95356741,129.04057114,176.41381774,134.13023704,142.544023,142.04805445,155.15023205,142.21827406,159.28927318,130.07151661,210.16154699,110.3312873,147.56808222,174.66948438,154.91031923,153.49800776,132.40568747,155.8190191,140.27838258,165.12692637,155.23813366,166.05703347,174.8380158,170.1325449,145.09562492,126.53073134,185.80234016
2015-07-31,127.8542619,175.09165266,157.94448762,133.70171798,190.48811635,156.40999217,135.00321641,151.8793401,167.95847306,123.33441238,239.57062098,155.45950931,122.64758711,118.90859967,134.04110973,133.61422783,130.72985461,153.95383787,156.53729783,175.06368476,152.50197887,101.39771262,136.7148253,128.44426694,129.57179231,177.35143643,134.85525137,144.22513732,143.40186126,155.98208326,142.80599286,160.73311672,130.77255016,211.22778709,110.90655906,148.03912446,176.48359683,155.45187475,154.61550661,132.74977588,156.58099086,140.96147919,166.25303957,156.04112212,166.97735062,175.20872365,171.71550719,144.94003755,127.06632094,187.17833104
2015-08-31,127.84596898,175.51428613,158.75828072,134.31277094,191.25074964,156.82391898,134.43332971,151.82573692,168.87580534,123.57695699,240.75522704,156.30500602,122.25445976,118.95530891,134.15418019,133.91313757,130.95005213,154.23560485,156.80078895,174.48370002,152.69196795,101.67989062,136.78926066,128.83996897,129.48337038,178.03088074,135.03381607,145.49743079,144.07788298,155.77930112,142.723815,161.23106106,130.99316767,211.95758023,110.6439813,147.72171528,177.3278451,155.45968493,155.01239789,132.71752668,157.03957001,141.30152681,166.38435288,156.62564601,166.9313059,175.08307743,172.6343485,144.34055706,127.09151998,187.54455307
2015-09-30,127.31907752,175.47602987,159.63374357,134.69729437,191.63536558,156.96095111,133.06490568,151.95606686,169.6714758,123.85758373,242.19081062,156.50997013,121.83576097,118.90502613,133.97249169,133.93371883,130.51354897,154.2891611,156.82637149,173.37980219,152.23659071,102.02079049,136.42814845,128.98160791,129.09223822,178.25980695,134.96197432,146.53457735,144.07744009,154.84162584,142.50778943,160.88142842,130.92101906,212.47457659,110.35657479,147.30615415,177.68566928,154.99890722,155.19146112,132.90326353,157.32052242,141.57665665,166.48629706,157.21250059,166.31258933,174.88436944,173.07768868,143.49783457,126.83051078,187.00839092
2015-10-31,126.70500742,175.12347279,160.19080193,134.64562165,191.99777638,157.10321967,131.89722324,152.41438262,170.80894509,124.11964698,243.5216238,156.27645828,121.3841038,118.59757188,133.75133361,133.59307739,129.93320142,154.09621201,156.59300617,172.56682053,151.82747158,102.09747747,135.67654086,128.82552798,128.68813461,177.97182323,134.66592877,147.40215864,143.48062441,154.05882197,142.48742553,160.15931178,130.93865654,212.76564132,110.14789939,147.0301082,178.1666517,154.12099506,155.5425686,133.29407457,157.60191026,141.74675989,166.9503634,157.71783914,165.43363706,174.3880304,173.70355339,142.62571626,126.61499307,185.97832479
2015-11-30,126.2731108,174.85051684,160.33315484,134.20103926,192.58184167,157.0243142,131.1203243,153.09108414,171.71798235,124.18660782,244.62651943,155.94108526,120.59967933,117.96810469,133.73865025,133.03819391,129.7423171,153.74220084,155.97808962,172.18827138,151.6832329,101.49116956,134.63816176,128.74238396,128.51403461,177.42947309,134.08224826,147.92681246,142.60817706,153.70212012,142.63460967,159.59826088,130.91960149,212.78958624,109.73094141,146.70267055,178.80380544,152.952447,155.80181119,133.49950743,157.80478873,141.67728317,167.21605529,157.94434224,164.50891312,173.52900285,174.41956041,141.79244974,126.42326077,184.72418109
2015-12-31,126.02894046,174.69400039,160.42952768,133.59565549,193.12677188,157.32934346,130.34537841,153.58783834,172.05055445,124.30499366,245.44113623,155.7323698,119.63030149,117.2801176,133.61449251,132.62893324,129.91440265,153.40583088,155.16615349,171.55304305,151.3074621,100.48912112,133.40501812,128.91607825,128.61181819,176.88771671,133.36486936,148.09571122,141.75457481,152.99780706,142.61828748,159.09865634,130.81733577,212.40249991,109.16281849,146.38540584,179.33417326,151.76493503,155.65944243,133.40133033,158.01474907,141.5103773,167.3017275,158.21171639,163.75087937,172.55592378,174.94460791,141.01023262,125.79595197,183.61489581
2016-01-31,126.25294816,174.56360601,160.94349523,133.10846229,193.57300237,158.66842076,129.68354,153.7802397,172.42822391,124.64223262,246.45921318,155.9435194,119.13574015,116.82485233,133.28464049,132.94309091,130.02896014,153.50942529,154.64460021,171.02699613,150.85343087,99.844301468,132.63669035,129.20907025,129.11801487,176.75771134,132.93024596,148.36646737,141.3487707,152.02729446,142.24418093,158.79763517,131.08262664,211.99850122,108.88596111,146.34969787,179.89965291,151.24449065,155.36574472,133.34648548,158.32509161,141.67095228,167.99403274,158.95845954,163.2707596,172.19487784,176.03959856,140.40446333,125.25704258,183.05144799
2016-02-29,127.02979459,174.65315947,162.38232469,133.1310196,195.374776,160.91634615,129.53816252,153.8355568,174.11290282,125.35579623,248.30414599,157.00383015,119.95177835,117.11768187,133.37546781,134.1472484,130.31805418,154.39761826,154.84910036,171.45346351,151.29619681,100.21891386,133.12364704,129.46772845,129.86015268,177.42510044,133.30220657,149.27831885,141.88533094,151.71790398,141.98485906,158.85767824,131.80648667,212.0651651,109.2316443,146.69974546,181.36246599,151.73816001,155.62935129,133.83032716,158.68438822,142.39634064,169.66077448,160.09028304,163.11597554,173.25814897,178.59958947,140.21487581,125.74857636,183.20368604
2016-03-31,128.12843602,175.1462224,164.42353465,133.87500636,198.37987482,163.81048133,130.11237643,154.03447925,176.96974581,126.7871011,250.71434667,158.9838402,121.82522039,118.34564681,134.04844934,136.05216621,131.40960935,155.84081867,156.01270331,173.03452339,152.97465689,101.66789444,135.25770404,129.83413114,130.71935203,178.72715326,134.66237991,150.89761365,143.35910143,152.76495671,142.40485824,159.27104723,133.1080482,212.6218163,110.29754007,147.25507174,184.43666128,153.27356063,156.91839341,134.92029003,159.19884163,143.76981977,171.38351385,161.74407045,163.42032833,175.43753938,181.94402892,140.6930105,127.28281654,184.02824789
2016-04-30,129.49828233,176.03941555,166.16023421,135.04253445,200.55270567,166.83249038,131.40510038,154.48247009,179.36382813,128.9166203,252.97822754,161.61365084,123.78735422,120.44114217,135.12071323,138.19694327,133.30538429,157.36395893,157.9769074,175.54342471,155.35464056,103.63403206,138.51124629,130.42426245,132.1177402,180.45738433,136.67093713,152.74220648,145.24451886,155.05003916,143.7232341,160.69913628,134.85827853,213.63730909,111.95701773,147.81601912,188.65025668,155.81847692,158.99011034,136.38865922,159.99297569,145.69574399,173.10198579,164.13302547,164.36637733,177.71710473,185.14728796,141.85239143,129.21228965,185.24355203
2016-05-31,130.83922001,177.01562837,167.10293952,136.22909949,202.15460052,169.50336064,132.89843086,154.92484627,181.30994731,130.83545232,254.51278224,164.46055349,125.36641909,122.64848587,136.76552856,140.04404712,135.45446182,158.57019511,159.99083039,178.02440556,157.64230336,105.78180552,141.52786211,131.10882966,133.7881025,182.36910406,138.83570387,154.35058245,146.98072738,157.03087206,145.54336124,163.14932084,136.53572467,214.91081452,113.79904753,148.5693497,192.62401752,158.53132738,161.14109926,137.87788726,161.21559346,147.45102322,175.15734762,166.37258213,165.66762812,179.67654412,187.92324257,143.39008323,131.20400031,186.36518256
2016-06-30,131.90261139,177.48888426,167.77206331,137.25324374,203.72512478,171.40594051,134.09824468,155.25469731,183.32340493,131.89475575,255.40214626,166.91033139,126.57193282,124.26524599,138.58022874,141.05830669,137.02698749,159.20566691,161.60592195,179.38534954,159.34813704,107.69005413,143.48021341,131.58918004,135.18085283,184.19464447,140.5635198,155.82008483,148.22103904,158.24701873,147.01591206,165.61664768,137.82472788,216.14231388,115.26285083,149.5373932,195.38803473,160.35127737,162.894162,138.83275936,162.76843577,148.55000648,176.67600403,167.86730413,166.94754241,180.90843729,190.13749603,144.74129515,133.07722587,187.22453062
2016-07-31,132.73189592,177.18785739,168.72997175,137.86187661,204.87481684,172.48165544,134.59406141,155.41729585,184.90739506,132.49010346,256.34595246,168.45696813,127.20460904,125.04303101,139.80853849,141.08597266,137.50672119,159.10357432,163.02073052,179.44178442,160.27003219,108.85221467,144.1944403,131.67635547,136.07859646,185.88100968,141.45436416,157.34268989,148.94245505,158.90230031,147.81345422,167.3855497,138.6281566,217.13241591,116.13221331,150.38741073,196.89862264,160.87304061,164.18783837,139.46123501,164.14727696,149.53751953,177.61089052,169.11048754,167.97726704,181.09082561,191.80417081,145.47634897,134.24467233,187.90836538
2016-08-31,133.12301418,176.36696414,169.83651955,137.96216444,205.4247698,172.90642801,134.11079021,155.23172436,186.1735441,132.66882601,257.54132281,169.17594848,127.13628857,125.02108893,140.26688576,140.54844572,137.19134429,158.61961087,164.07865234,179.21260505,160.62720997,108.86040114,143.93107356,131.55969762,136.44304206,187.26029589,141.36442451,158.68336398,149.16802639,158.79993376,148.06483418,168.53823557,139.09395262,217.52630582,116.52170883,150.70009711,197.59910861,160.52879967,165.05435422,140.49298965,165.06491333,150.67056257,178.4431125,170.03475506,168.36382347,180.81307118,192.75249835,145.76985529,134.52312703,188.4084971
2016-09-30,132.94468101,175.46158211,171.04090175,137.79208697,205.50570024,173.03524965,133.36996628,154.72853358,187.21581801,132.66926239,258.86327865,169.38849482,126.79382973,124.55658251,139.92919611,139.92720993,136.59678557,158.58708457,164.68657397,179.4477402,160.87761863,108.58550251,143.43598036,131.53040732,136.61484569,188.18090462,140.49387299,159.4952105,148.9649668,158.28302313,147.88242863,168.71421711,139.34356587,217.30427561,116.26971197,150.40327361,197.81117809,159.99818694,165.5976401,141.63334672,165.34852208,151.36076987,179.04349105,170.37625441,167.92926629,180.43343133,193.00792765,145.95291371,134.28645711,188.45656474
2016-10-31,132.23122127,174.85170825,172.30848623,137.48804176,205.75816716,173.19440007,132.88386058,154.13862467,188.10046828,132.76853706,260.39056506,169.28147883,126.54359654,124.04951549,139.1360589,139.52253405,136.0048666,159.13118816,164.80568275,179.57647331,160.94598755,108.55036548,142.83774086,131.67180013,136.81403129,188.68824228,139.62051435,159.99430038,148.71581285,157.66819972,147.55241338,168.06414463,139.28982288,216.81110453,115.66826102,149.74634155,197.62228273,159.58931084,165.82807207,141.98688056,164.77719605,151.41739798,179.17940764,170.18091766,167.04445922,180.074502,193.03553369,145.99338926,133.9778929,187.7940186
2016-11-30,131.45195109,174.61485787,173.12850099,137.31989512,206.24671526,173.34140749,132.44769388,153.66028974,188.75855975,132.76883414,261.81359156,169.01327338,126.19029149,123.31287537,138.44142387,139.3548588,135.55559373,159.61008915,164.38641547,178.97546795,160.8350988,108.15145612,142.05829221,131.83988888,136.61683396,188.6686612,139.28170213,160.48997027,148.71527808,157.09202451,147.49370834,167.82442472,139.17781502,216.2673974,115.11524262,149.21667408,197.51551625,159.147029,165.68259474,141.47678625,163.67340432,151.30389722,178.93477715,169.75671935,166.29958041,179.49808099,193.43771997,145.86617786,133.27747436,186.76247918
2016-12-31,131.06086731,174.60736509,173.63886316,137.49364166,207.23445971,174.04298709,131.91368976,153.2158591,189.53076272,132.75416439,262.56203588,168.95214453,125.46835878,122.31891968,138.01361738,139.10506129,135.39378829,159.56460746,163.73301983,177.98064723,160.71241957,107.62958092,141.47709858,131.84501439,135.87183792,188.27677407,139.42444977,160.95792395,148.94197764,156.50866531,147.62332468,167.75117186,139.05545315,215.93755531,114.37246572,149.0976786,197.63086957,158.30093261,165.2674175,140.85208837,162.82656571,151.18231684,178.92759072,169.75315258,166.03717669,178.73338342,194.5988697,145.50367004,132.3953936,185.9988199
2017-01-31,131.26123993,174.85182536,174.40588602,137.82722904,208.47308818,175.82297777,131.39849358,152.98829277,190.90352789,133.09854446,262.67564551,169.65465801,125.04324523,121.85939703,137.96988508,138.98273596,135.83215197,159.52486508,163.26643124,177.43118518,160.83159538,107.59081148,141.56691838,131.75424194,135.30315608,188.12770727,139.97108255,161.65950755,149.57617616,156.08212792,147.58020184,167.31290168,139.1392145,216.00595404,113.6783063,149.51052045,198.40083246,157.74947378,165.08096826,140.7622021,162.76922259,151.52360775,180.03070117,170.84972149,166.45637545,178.49056154,196.42518771,145.02093794,132.22078701,185.88865731
2017-02-28,132.22703782,175.52269497,175.42869663,138.32943844,209.96793373,178.36028355,131.23117626,153.40325235,192.67848081,134.08306797,262.92012273,171.27686259,125.81351803,122.67800811,138.50590727,139.8179488,137.07882634,159.89116973,163.51875543,178.18075829,161.69437714,108.45116908,142.96249473,131.86938656,135.777685,188.49200489,141.11433487,162.88375572,150.79438493,156.46345248,147.65153242,167.25955336,140.23887078,216.36364742,114.25142348,150.67789049,200.52069099,158.69489269,165.61446457,141.49192135,163.5660401,152.86870765,181.82297505,173.14421837,167.55009513,179.5641519,199.49703073,144.79850401,132.79949646,186.45791669
2017-03-31,133.82406663,176.55087975,177.06443065,139.19244524,212.23037234,181.16090526,132.05260786,154.67695596,194.56543992,135.79369283,263.96847355,173.83224819,127.69398462,124.84239252,139.67512421,141.78413289,138.9566549,160.61137864,164.83220737,180.42747597,163.53622911,110.17867299,145.48249969,132.28537307,137.34577878,189.46761797,143.03496444,164.60976478,152.44813553,158.09596771,148.54011569,168.21969175,142.51520843,216.87578166,116.13732339,152.24001402,203.70790595,160.6713986,167.03777837,142.98900307,165.18084978,154.7189651,183.87566034,175.94271885,169.00347896,182.17812796,204.09928363,145.10485197,134.30704411,187.47368242
2017-04-30,135.56129598,177.79364504,179.22042582,140.31462108,214.90157258,183.68607824,133.9966798,156.42916569,196.58216742,138.03322063,265.57376443,177.20050092,129.7097223,127.48472056,141.10562661,144.28442582,141.00504569,161.70493118,167.17130655,183.23121412,166.28182936,112.40879399,148.26619936,133.04495136,139.34013388,191.31596546,145.41174663,166.5536733,154.23540713,160.25121686,150.46282355,170.11847063,145.31732061,217.62984976,118.51864567,153.52153984,207.33111137,162.72299591,169.35209552,144.74547634,167.40421503,156.58680803,186.66880189,178.60561131,170.66848898,185.14267935,208.83218337,145.85260395,136.73698383,188.74811107
2017-05-31,136.83216537,178.99986949,180.9211735,141.51083858,217.38709242,185.7761282,136.26344671,158.09199983,198.30088027,139.9490205,267.19098825,180.60554019,131.21207326,129.52291893,142.54414094,146.56555273,142.77336896,162.4901572,169.94088491,185.67557734,169.04986863,114.54799328,150.71481959,134.21280406,141.38098245,193.84110658,147.85281624,168.64169801,155.93163311,162.27016144,152.71952663,172.73086486,147.41321956,218.52522732,120.95719154,154.3208205,210.46142969,164.85767727,171.97248674,146.40269154,169.70421547,158.40904361,188.98590205,181.05231866,172.62802867,187.21816026,212.68125166,146.65167693,139.12790167,190.10803524
2017-06-30,137.30666218,179.91045425,182.14525783,142.71416876,219.14380107,187.49054957,138.08830915,159.64550898,199.60416061,141.03966853,268.47187395,183.01628513,132.24725554,130.59339076,144.01458942,147.91369907,144.16784741,162.97180242,172.27761948,187.73864892,170.72842007,116.18571815,152.25884162,135.42042963,142.89529705,196.57537315,149.77566688,170.96537427,157.40420546,164.19677331,154.18297473,175.37713511,147.98274808,219.2098866,122.84813674,155.01833028,212.33645356,166.48412576,174.09604726,148.05910445,171.57073989,159.92504014,189.87511954,183.2391306,174.59340784,188.19429412,215.51515453,147.21005061,140.94537421,191.20113911
2017-07-31,137.0531642,180.4719115,183.51873749,143.62006232,220.48852987,188.57493503,138.95852117,160.92491691,201.17675471,141.67236715,269.08756746,184.1584862,132.93185319,131.2265302,145.25525552,148.15625843,145.26338972,163.85053307,173.59662852,189.01967643,171.34736762,117.16726065,152.67174497,136.0458587,143.57921412,198.67947911,150.63978268,173.40365473,158.36428496,165.60928068,154.67390827,177.0390705,147.89062146,219.59001063,123.52612559,155.71231494,213.14877513,167.15186564,175.49934265,149.34681385,172.6717776,161.09659469,190.18363523,184.83516034,175.83293876,188.56861927,216.8322183,147.40600279,141.91776549,191.76887563
2017-08-31,136.8324642,180.7677052,184.65332434,143.88330465,221.82730328,188.89003632,138.89931766,161.48410492,203.03238669,141.97918853,269.2957939,184.75775162,132.73724225,131.66481448,145.85518938,147.90607952,145.89194899,164.67589165,174.19009605,189.29884683,171.68910953,117.53717538,152.56923052,136.07878693,143.79373715,199.23597527,150.77917663,175.70395606,158.83055082,165.99556909,154.59233431,177.70148314,147.89685656,219.70883624,123.1562109,156.27812989,213.4920105,167.50595981,176.42473956,149.92744264,172.99702848,162.16354713,190.40595606,185.7660478,175.99741945,188.24492812,217.17270059,147.27604036,141.9297645,192.01354227
